Timepoint,Date,Tank,Temp,ImageID,Stick,StickID,Species,Position,FragID,Genotype,Reef,CoralID,Area,MeanGrey,CalibratedMeanGrey
4,25/01/2022,AC3,Ambient,_1252158,6,,P. lutea,9,PlutArlington1,Arlington1,Arlington,AC3_6_9,163.708,77.94,4.192
4,25/01/2022,AC3,Ambient,_1252158,6,,P. lutea,11,PlutWood13,Wood13,Wood,AC3_6_11,287.53,78.981,4.145
4,25/01/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,1,AhyaWood7A,Wood7A,Wood,AC4_1_1,181.679,73.278,4.376
4,25/01/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,2,AhyaArlington11,Arlington11,Arlington,AC4_1_2,252.1,67.577,4.638
4,25/01/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,3,AhyaDavies12,Davies12,Davies,AC4_1_3,324.595,96.679,3.299
4,25/01/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,5,AhyaPalms3,Palms3,Palms,AC4_1_5,306.636,79.341,4.097
4,25/01/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,6,AhyaWood17,Wood17,Wood,AC4_1_6,315.097,89.814,3.615
4,25/01/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,7,AhyaPalms6,Palms6,Palms,AC4_1_7,296.186,68.873,4.578
4,25/01/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,8,AhyaArlington1,Arlington1,Arlington,AC4_1_8,161.388,80.322,4.051
4,25/01/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,9,AhyaWood8,Wood8,Wood,AC4_1_9,260.988,84.036,3.88
4,25/01/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,10,AhyaPalms5,Palms5,Palms,AC4_1_10,209.723,69.901,4.531
4,25/01/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,11,AhyaPalms16,Palms16,Palms,AC4_1_11,144.076,66.146,4.704
4,25/01/2022,AC4,Ambient,_1252160,2,,P. lutea,1,PlutMartin14,Martin14,Martin,AC4_2_1,232.346,61.821,4.946
4,25/01/2022,AC4,Ambient,_1252160,2,,P. lutea,3,PlutMartin4,Martin4,Martin,AC4_2_3,272.183,59.846,5.036
4,25/01/2022,AC4,Ambient,_1252160,2,,P. lutea,4,PlutPalms1,Palms1,Palms,AC4_2_4,253.369,63.4,4.875
4,25/01/2022,AC4,Ambient,_1252160,2,,P. lutea,5,PlutWood14,Wood14,Wood,AC4_2_5,336.06,68.151,4.66
4,25/01/2022,AC4,Ambient,_1252160,2,,P. lutea,6,PlutWood29,Wood29,Wood,AC4_2_6,278.764,87.658,3.777
4,25/01/2022,AC4,Ambient,_1252160,2,,P. lutea,7,PlutDavies9,Davies9,Davies,AC4_2_7,220.637,64.343,4.832
4,25/01/2022,AC4,Ambient,_1252160,2,,P. lutea,8,PlutPalms17,Palms17,Palms,AC4_2_8,330.199,67.719,4.679
4,25/01/2022,AC4,Ambient,_1252160,2,,P. lutea,9,PlutPalms23,Palms23,Palms,AC4_2_9,320.982,71.661,4.501
4,25/01/2022,AC4,Ambient,_1252160,2,,P. lutea,10,PlutPalms20,Palms20,Palms,AC4_2_10,212.616,81.639,4.049
4,25/01/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,1,AhyaMartin3,Martin3,Martin,AC4_3_1,278.361,71.357,4.44
4,25/01/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,3,AhyaDavies18,Davies18,Davies,AC4_3_3,524.783,97.044,3.262
4,25/01/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,4,AhyaDavies14,Davies14,Davies,AC4_3_4,336.816,93.918,3.405
4,25/01/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,5,AhyaWood16,Wood16,Wood,AC4_3_5,198.027,88.13,3.67
4,25/01/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,6,AhyaArlington9,Arlington9,Arlington,AC4_3_6,259.437,97.831,3.226
4,25/01/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,7,AhyaWood5A,Wood5A,Wood,AC4_3_7,314.389,89.992,3.585
4,25/01/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,8,AhyaPalms10,Palms10,Palms,AC4_3_8,159.532,76.009,4.226
4,25/01/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,9,AhyaArlington6,Arlington6,Arlington,AC4_3_9,190.995,76.285,4.214
4,25/01/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,10,AhyaArlington10,Arlington10,Arlington,AC4_3_10,135.115,102.043,3.032
4,25/01/2022,AC4,Ambient,_1252162,4,,P. lutea,1,PlutWood13,Wood13,Wood,AC4_4_1,372.906,61.939,5.379
4,25/01/2022,AC4,Ambient,_1252162,4,,P. lutea,2,PlutPalms3,Palms3,Palms,AC4_4_2,350.637,51.628,5.894
4,25/01/2022,AC4,Ambient,_1252162,4,,P. lutea,5,PlutArlington19,Arlington19,Arlington,AC4_4_5,230.514,65.404,5.205
4,25/01/2022,AC4,Ambient,_1252162,4,,P. lutea,6,PlutArlington6,Arlington6,Arlington,AC4_4_6,276.81,70.256,4.963
4,25/01/2022,AC4,Ambient,_1252162,4,,P. lutea,7,PlutMartin19,Martin19,Martin,AC4_4_7,267.055,67.641,5.093
4,25/01/2022,AC4,Ambient,_1252162,4,,P. lutea,8,PlutPalms4,Palms4,Palms,AC4_4_8,352.273,78.821,4.534
4,25/01/2022,AC4,Ambient,_1252162,4,,P. lutea,9,PlutMartin18,Martin18,Martin,AC4_4_9,424.122,63.623,5.294
4,25/01/2022,AC4,Ambient,_1252162,4,,P. lutea,10,PlutDavies18,Davies18,Davies,AC4_4_10,326.903,71.224,4.914
4,25/01/2022,AC4,Ambient,_1252162,4,,P. lutea,11,PlutArlington12,Arlington12,Arlington,AC4_4_11,103.079,56.071,5.672
4,25/01/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,1,AhyaMartin13,Martin13,Martin,AC4_5_1,310.69,70.797,4.841
4,25/01/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,3,AhyaArlington8,Arlington8,Arlington,AC4_5_3,265.957,84.955,4.144
4,25/01/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,4,AhyaDavies9,Davies9,Davies,AC4_5_4,383.686,93.299,3.733
4,25/01/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,6,AhyaPalms4,Palms4,Palms,AC4_5_6,208.319,83.23,4.229
4,25/01/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,7,AhyaDavies15,Davies15,Davies,AC4_5_7,365.336,75.498,4.61
4,25/01/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,8,AhyaMartin12,Martin12,Martin,AC4_5_8,283.476,80.055,4.385
4,25/01/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,9,AhyaDavies16,Davies16,Davies,AC4_5_9,324.876,84.198,4.181
4,25/01/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,10,AhyaMartin17,Martin17,Martin,AC4_5_10,142.477,92.852,3.755
4,25/01/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,11,AhyaMartin11,Martin11,Martin,AC4_5_11,288.055,75.52,4.608
4,25/01/2022,AC4,Ambient,_1252164,6,,P. lutea,1,PlutArlington1,Arlington1,Arlington,AC4_6_1,235.288,46.403,5.632
4,25/01/2022,AC4,Ambient,_1252164,6,,P. lutea,2,PlutArlington16,Arlington16,Arlington,AC4_6_2,219.063,63.66,4.855
4,25/01/2022,AC4,Ambient,_1252164,6,,P. lutea,3,PlutMartin32,Martin32,Martin,AC4_6_3,342.03,58.169,5.102
4,25/01/2022,AC4,Ambient,_1252164,6,,P. lutea,4,PlutDavies3,Davies3,Davies,AC4_6_4,103.824,96.427,3.378
4,25/01/2022,AC4,Ambient,_1252164,6,,P. lutea,5,PlutDavies7,Davies7,Davies,AC4_6_5,176.637,88.589,3.731
4,25/01/2022,AC4,Ambient,_1252164,6,,P. lutea,6,PlutWood4,Wood4,Wood,AC4_6_6,233.945,57.935,5.113
4,25/01/2022,AC4,Ambient,_1252164,6,,P. lutea,7,PlutMartin36,Martin36,Martin,AC4_6_7,319.114,65.548,4.77
4,25/01/2022,AC4,Ambient,_1252164,6,,P. lutea,8,PlutDavies10,Davies10,Davies,AC4_6_8,211.652,82.62,4
4,25/01/2022,AC4,Ambient,_1252164,6,,P. lutea,9,PlutArlington9,Arlington9,Arlington,AC4_6_9,333.776,62.273,4.917
4,25/01/2022,AC4,Ambient,_1252164,6,,P. lutea,10,PlutWood20,Wood20,Wood,AC4_6_10,244.262,79.208,4.154
4,25/01/2022,AC4,Ambient,_1252164,6,,P. lutea,11,PlutDavies1,Davies1,Davies,AC4_6_11,185.72,72.769,4.444
4,25/01/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,1,AhyaPalms16,Palms16,Palms,AC5_1_1,280.558,63.412,5.811
4,25/01/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,3,AhyaDavies15,Davies15,Davies,AC5_1_3,252.722,74.689,5.229
4,25/01/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,4,AhyaArlington10,Arlington10,Arlington,AC5_1_4,209.418,88.149,4.53
4,25/01/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,5,AhyaMartin3,Martin3,Martin,AC5_1_5,204.668,79.064,5.002
4,25/01/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,6,AhyaWood17,Wood17,Wood,AC5_1_6,300.495,87.119,4.585
4,25/01/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,7,AhyaPalms6,Palms6,Palms,AC5_1_7,370.024,62.935,5.836
4,25/01/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,8,AhyaPalms5,Palms5,Palms,AC5_1_8,152.451,64.441,5.758
4,25/01/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,10,AhyaDavies18,Davies18,Davies,AC5_1_10,309.383,63.572,5.802
4,25/01/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,11,AhyaDavies12,Davies12,Davies,AC5_1_11,266.836,70.71,5.434
4,25/01/2022,AC5,Ambient,_1252166,2,,P. lutea,1,PlutDavies7,Davies7,Davies,AC5_2_1,211.591,73.88,5.704
4,25/01/2022,AC5,Ambient,_1252166,2,,P. lutea,2,PlutDavies1,Davies1,Davies,AC5_2_2,278.287,58.795,6.547
4,25/01/2022,AC5,Ambient,_1252166,2,,P. lutea,4,PlutPalms4,Palms4,Palms,AC5_2_4,252.625,71.874,5.816
4,25/01/2022,AC5,Ambient,_1252166,2,,P. lutea,6,PlutWood4,Wood4,Wood,AC5_2_6,190.262,84.681,5.101
4,25/01/2022,AC5,Ambient,_1252166,2,,P. lutea,7,PlutMartin14,Martin14,Martin,AC5_2_7,269.815,63.958,6.258
4,25/01/2022,AC5,Ambient,_1252166,2,,P. lutea,9,PlutArlington1,Arlington1,Arlington,AC5_2_9,219.307,51.008,6.982
4,25/01/2022,AC5,Ambient,_1252166,2,,P. lutea,10,PlutArlington9,Arlington9,Arlington,AC5_2_10,138.753,67.686,6.05
4,25/01/2022,AC5,Ambient,_1252166,2,,P. lutea,11,PlutMartin19,Martin19,Martin,AC5_2_11,370.635,44.62,7.338
4,25/01/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,1,AhyaPalms3,Palms3,Palms,AC5_3_1,363.932,84.958,5.942
4,25/01/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,2,AhyaMartin11,Martin11,Martin,AC5_3_2,237.974,71.586,6.798
4,25/01/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,3,AhyaArlington1,Arlington1,Arlington,AC5_3_3,284.013,65.2,7.207
4,25/01/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,5,AhyaArlington6,Arlington6,Arlington,AC5_3_5,176.417,87.172,5.801
4,25/01/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,6,AhyaDavies9,Davies9,Davies,AC5_3_6,289.166,77.152,6.442
4,25/01/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,8,AhyaWood5A,Wood5A,Wood,AC5_3_8,287.053,78.787,6.337
4,25/01/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,9,AhyaMartin13,Martin13,Martin,AC5_3_9,253.528,63.424,7.321
4,25/01/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,10,AhyaPalms10,Palms10,Palms,AC5_3_10,100.478,65.271,7.202
4,25/01/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,11,AhyaWood8,Wood8,Wood,AC5_3_11,338.159,50.653,8.138
4,25/01/2022,AC5,Ambient,_1252168,4,,P. lutea,1,PlutPalms23,Palms23,Palms,AC5_4_1,351.272,54.109,5.206
4,25/01/2022,AC5,Ambient,_1252168,4,,P. lutea,2,PlutMartin18,Martin18,Martin,AC5_4_2,244.872,55.804,5.128
4,25/01/2022,AC5,Ambient,_1252168,4,,P. lutea,3,PlutWood29,Wood29,Wood,AC5_4_3,185.72,95.445,3.308
4,25/01/2022,AC5,Ambient,_1252168,4,,P. lutea,4,PlutWood14,Wood14,Wood,AC5_4_4,189.761,85.971,3.743
4,25/01/2022,AC5,Ambient,_1252168,4,,P. lutea,5,PlutMartin36,Martin36,Martin,AC5_4_5,373.284,78.892,4.068
4,25/01/2022,AC5,Ambient,_1252168,4,,P. lutea,6,PlutDavies3,Davies3,Davies,AC5_4_6,172.694,110.881,2.599
4,25/01/2022,AC5,Ambient,_1252168,4,,P. lutea,7,PlutPalms3,Palms3,Palms,AC5_4_7,264.833,62.432,4.824
4,25/01/2022,AC5,Ambient,_1252168,4,,P. lutea,8,PlutArlington6,Arlington6,Arlington,AC5_4_8,256.324,68.168,4.56
4,25/01/2022,AC5,Ambient,_1252168,4,,P. lutea,9,PlutPalms20,Palms20,Palms,AC5_4_9,224.032,87.114,3.69
4,25/01/2022,AC5,Ambient,_1252168,4,,P. lutea,10,PlutArlington12,Arlington12,Arlington,AC5_4_10,245.543,81.155,3.964
4,25/01/2022,AC5,Ambient,_1252168,4,,P. lutea,11,PlutDavies18,Davies18,Davies,AC5_4_11,271.499,74.904,4.251
4,25/01/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,2,AhyaArlington8,Arlington8,Arlington,AC5_5_2,112.004,106.108,2.673
4,25/01/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,3,AhyaWood16,Wood16,Wood,AC5_5_3,138.277,85.993,3.625
4,25/01/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,4,AhyaMartin17,Martin17,Martin,AC5_5_4,331.896,107.891,2.589
4,25/01/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,5,AhyaArlington9,Arlington9,Arlington,AC5_5_5,176.173,100.412,2.943
4,25/01/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,6,AhyaArlington11,Arlington11,Arlington,AC5_5_6,161.852,83.314,3.751
4,25/01/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,7,AhyaDavies16,Davies16,Davies,AC5_5_7,223.836,82.336,3.798
4,25/01/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,8,AhyaMartin12,Martin12,Martin,AC5_5_8,164.99,83.309,3.752
4,25/01/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,9,AhyaPalms4,Palms4,Palms,AC5_5_9,165.112,72.646,4.256
4,25/01/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,10,AhyaWood7A,Wood7A,Wood,AC5_5_10,109.794,84.743,3.684
4,25/01/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,11,AhyaDavies14,Davies14,Davies,AC5_5_11,276.529,75.816,4.106
4,25/01/2022,AC5,Ambient,_1252170,6,,P. lutea,1,PlutMartin4,Martin4,Martin,AC5_6_1,211.737,49.792,5.408
4,25/01/2022,AC5,Ambient,_1252170,6,,P. lutea,2,PlutWood13,Wood13,Wood,AC5_6_2,285.747,72.881,4.347
4,25/01/2022,AC5,Ambient,_1252170,6,,P. lutea,3,PlutPalms17,Palms17,Palms,AC5_6_3,358.853,69.355,4.509
4,25/01/2022,AC5,Ambient,_1252170,6,,P. lutea,4,PlutPalms1,Palms1,Palms,AC5_6_4,159.276,80.732,3.986
4,25/01/2022,AC5,Ambient,_1252170,6,,P. lutea,5,PlutMartin32,Martin32,Martin,AC5_6_5,348.256,58.879,4.99
4,25/01/2022,AC5,Ambient,_1252170,6,,P. lutea,7,PlutArlington16,Arlington16,Arlington,AC5_6_7,219.71,43.953,5.676
4,25/01/2022,AC5,Ambient,_1252170,6,,P. lutea,8,PlutArlington19,Arlington19,Arlington,AC5_6_8,245.202,48.178,5.482
4,25/01/2022,AC5,Ambient,_1252170,6,,P. lutea,9,PlutDavies10,Davies10,Davies,AC5_6_9,240.538,54.029,5.213
4,25/01/2022,AC5,Ambient,_1252170,6,,P. lutea,10,PlutDavies9,Davies9,Davies,AC5_6_10,47.211,73.403,4.323
4,25/01/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,1,AhyaPalms6,Palms6,Palms,AC6_1_1,270.095,50.866,5.331
4,25/01/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,2,AhyaWood5A,Wood5A,Wood,AC6_1_2,151.658,82.62,3.89
4,25/01/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,3,AhyaPalms4,Palms4,Palms,AC6_1_3,296.027,74.228,4.271
4,25/01/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,4,AhyaWood8,Wood8,Wood,AC6_1_4,234.568,90.976,3.511
4,25/01/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,5,AhyaMartin12,Martin12,Martin,AC6_1_5,262.526,80.445,3.989
4,25/01/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,6,AhyaWood7A,Wood7A,Wood,AC6_1_6,104.593,94.127,3.368
4,25/01/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,8,AhyaWood17,Wood17,Wood,AC6_1_8,225.753,83.695,3.842
4,25/01/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,9,AhyaMartin13,Martin13,Martin,AC6_1_9,401.462,77.54,4.121
4,25/01/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,10,AhyaArlington6,Arlington6,Arlington,AC6_1_10,172.034,74.536,4.257
4,25/01/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,11,AhyaArlington8,Arlington8,Arlington,AC6_1_11,262.514,62.072,4.823
4,25/01/2022,AC6,Ambient,_1252172,2,,P. lutea,1,PlutMartin4,Martin4,Martin,AC6_2_1,368.828,50.616,5.315
4,25/01/2022,AC6,Ambient,_1252172,2,,P. lutea,2,PlutMartin36,Martin36,Martin,AC6_2_2,390.376,57.406,5
4,25/01/2022,AC6,Ambient,_1252172,2,,P. lutea,3,PlutWood13,Wood13,Wood,AC6_2_3,314.389,86.07,3.672
4,25/01/2022,AC6,Ambient,_1252172,2,,P. lutea,4,PlutWood14,Wood14,Wood,AC6_2_4,245.324,49.198,5.381
4,25/01/2022,AC6,Ambient,_1252172,2,,P. lutea,5,PlutArlington12,Arlington12,Arlington,AC6_2_5,250.549,67.205,4.546
4,25/01/2022,AC6,Ambient,_1252172,2,,P. lutea,6,PlutWood6,Wood6,Wood,AC6_2_6,246.337,65.77,4.613
4,25/01/2022,AC6,Ambient,_1252172,2,,P. lutea,7,PlutArlington16,Arlington16,Arlington,AC6_2_7,105.557,71.267,4.358
4,25/01/2022,AC6,Ambient,_1252172,2,,P. lutea,8,PlutWood20,Wood20,Wood,AC6_2_8,222.505,68.291,4.496
4,25/01/2022,AC6,Ambient,_1252172,2,,P. lutea,9,PlutMartin14,Martin14,Martin,AC6_2_9,232.419,65.138,4.642
4,25/01/2022,AC6,Ambient,_1252172,2,,P. lutea,10,PlutPalms3,Palms3,Palms,AC6_2_10,256.641,46.757,5.494
4,25/01/2022,AC6,Ambient,_1252172,2,,P. lutea,11,PlutDavies7,Davies7,Davies,AC6_2_11,173.353,74.485,4.209
4,25/01/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,2,AhyaArlington1,Arlington1,Arlington,AC6_3_2,400.095,68.198,4.542
4,25/01/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,3,AhyaArlington11,Arlington11,Arlington,AC6_3_3,244.957,81.449,3.931
4,25/01/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,4,AhyaPalms5,Palms5,Palms,AC6_3_4,154.881,84.745,3.779
4,25/01/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,6,AhyaDavies9,Davies9,Davies,AC6_3_6,217.964,100.811,3.037
4,25/01/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,7,AhyaMartin11,Martin11,Martin,AC6_3_7,216.34,73.937,4.278
4,25/01/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,8,AhyaDavies14,Davies14,Davies,AC6_3_8,393.368,93.152,3.391
4,25/01/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,9,AhyaArlington9,Arlington9,Arlington,AC6_3_9,147.275,87.615,3.646
4,25/01/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,10,AhyaPalms3,Palms3,Palms,AC6_3_10,173.109,65.702,4.658
4,25/01/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,11,AhyaDavies16,Davies16,Davies,AC6_3_11,240.33,78.344,4.074
4,25/01/2022,AC6,Ambient,_1252174,4,,P. lutea,1,PlutMartin18,Martin18,Martin,AC6_4_1,258.473,59.618,4.972
4,25/01/2022,AC6,Ambient,_1252174,4,,P. lutea,2,PlutDavies10,Davies10,Davies,AC6_4_2,265.334,65.655,4.691
4,25/01/2022,AC6,Ambient,_1252174,4,,P. lutea,3,PlutArlington1,Arlington1,Arlington,AC6_4_3,217.781,65.899,4.68
4,25/01/2022,AC6,Ambient,_1252174,4,,P. lutea,4,PlutArlington19,Arlington19,Arlington,AC6_4_4,425.721,56.504,5.117
4,25/01/2022,AC6,Ambient,_1252174,4,,P. lutea,5,PlutArlington6,Arlington6,Arlington,AC6_4_5,240.123,63.51,4.791
4,25/01/2022,AC6,Ambient,_1252174,4,,P. lutea,6,PlutPalms1,Palms1,Palms,AC6_4_6,220.1,74.174,4.295
4,25/01/2022,AC6,Ambient,_1252174,4,,P. lutea,7,PlutDavies3,Davies3,Davies,AC6_4_7,160.375,84.732,3.804
4,25/01/2022,AC6,Ambient,_1252174,4,,P. lutea,8,PlutPalms4,Palms4,Palms,AC6_4_8,230.942,76.355,4.193
4,25/01/2022,AC6,Ambient,_1252174,4,,P. lutea,10,PlutDavies1,Davies1,Davies,AC6_4_10,225.106,76.705,4.177
4,25/01/2022,AC6,Ambient,_1252174,4,,P. lutea,11,PlutDavies18,Davies18,Davies,AC6_4_11,140.291,72.299,4.382
4,25/01/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,1,AhyaMartin17,Martin17,Martin,AC6_5_1,293.988,92.894,3.364
4,25/01/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,2,AhyaPalms10,Palms10,Palms,AC6_5_2,231.064,67.953,4.529
4,25/01/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,4,AhyaDavies12,Davies12,Davies,AC6_5_4,167.395,89.239,3.535
4,25/01/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,5,AhyaArlington10,Arlington10,Arlington,AC6_5_5,239.012,141.593,1.09
4,25/01/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,6,AhyaDavies18,Davies18,Davies,AC6_5_6,281.364,115.142,2.325
4,25/01/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,7,AhyaWood16,Wood16,Wood,AC6_5_7,231.882,84.344,3.763
4,25/01/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,8,AhyaDavies15,Davies15,Davies,AC6_5_8,111.405,77.109,4.101
4,25/01/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,10,AhyaPalms16,Palms16,Palms,AC6_5_10,196.708,77.565,4.08
4,25/01/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,11,AhyaMartin3,Martin3,Martin,AC6_5_11,217.671,69.593,4.452
4,25/01/2022,AC6,Ambient,_1252176,6,,P. lutea,1,PlutWood4,Wood4,Wood,AC6_6_1,369.023,44.863,5.668
4,25/01/2022,AC6,Ambient,_1252176,6,,P. lutea,2,PlutMartin32,Martin32,Martin,AC6_6_2,315.732,39.896,5.896
4,25/01/2022,AC6,Ambient,_1252176,6,,P. lutea,3,PlutMartin19,Martin19,Martin,AC6_6_3,211.432,66.72,4.662
4,25/01/2022,AC6,Ambient,_1252176,6,,P. lutea,5,PlutArlington9,Arlington9,Arlington,AC6_6_5,176.698,78.344,4.127
4,25/01/2022,AC6,Ambient,_1252176,6,,P. lutea,6,PlutDavies9,Davies9,Davies,AC6_6_6,263.344,47.487,5.547
4,25/01/2022,AC6,Ambient,_1252176,6,,P. lutea,7,PlutPalms23,Palms23,Palms,AC6_6_7,193.961,76.638,4.205
4,25/01/2022,AC6,Ambient,_1252176,6,,P. lutea,8,PlutPalms20,Palms20,Palms,AC6_6_8,180.324,68.026,4.602
4,25/01/2022,AC6,Ambient,_1252176,6,,P. lutea,9,PlutPalms17,Palms17,Palms,AC6_6_9,236.057,73.048,4.37
4,25/01/2022,AC6,Ambient,_1252176,6,,P. lutea,11,PlutWood29,Wood29,Wood,AC6_6_11,365.19,49.131,5.471
4,25/01/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,1,AhyaPalms4,Palms4,Palms,AR1_1_1,192.789,77.286,4.071
4,25/01/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,2,AhyaDavies16,Davies16,Davies,AR1_1_2,332.202,125.008,1.791
4,25/01/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,3,AhyaPalms16,Palms16,Palms,AR1_1_3,248.437,106.935,2.655
4,25/01/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,4,AhyaArlington11,Arlington11,Arlington,AR1_1_4,230.246,89.936,3.467
4,25/01/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,5,AhyaPalms6,Palms6,Palms,AR1_1_5,NA,NA,NA
4,25/01/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,6,AhyaMartin12,Martin12,Martin,AR1_1_6,220.406,76.24,4.121
4,25/01/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,7,AhyaArlington9,Arlington9,Arlington,AR1_1_7,NA,NA,NA
4,25/01/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,8,AhyaPalms10,Palms10,Palms,AR1_1_8,183.804,73.676,4.243
4,25/01/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,9,AhyaArlington10,Arlington10,Arlington,AR1_1_9,NA,NA,NA
4,25/01/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,10,AhyaWood17,Wood17,Wood,AR1_1_10,153.318,95.973,3.178
4,25/01/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,11,AhyaWood5A,Wood5A,Wood,AR1_1_11,NA,NA,NA
4,25/01/2022,AR1,Hot,_1252190,2,AR1_2,P. lutea,1,PlutMartin19,Martin19,Martin,AR1_2_1,249.939,51.447,5.41
4,25/01/2022,AR1,Hot,_1252190,2,AR1_2,P. lutea,3,PlutPalms1,Palms1,Palms,AR1_2_3,227.633,56.373,5.176
4,25/01/2022,AR1,Hot,_1252190,2,AR1_2,P. lutea,4,PlutPalms23,Palms23,Palms,AR1_2_4,286.345,63.653,4.829
4,25/01/2022,AR1,Hot,_1252190,2,AR1_2,P. lutea,5,PlutWood6,Wood6,Wood,AR1_2_5,115.398,68.876,4.581
4,25/01/2022,AR1,Hot,_1252190,2,AR1_2,P. lutea,6,PlutDavies18,Davies18,Davies,AR1_2_6,197.99,63.147,4.854
